client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
28c575f5124adf57beac0b04fe92547753b12fa0532cd71511d7dcccf44e14132160c632415c5cfe3654a7b8495daa3f16fef20f7694a2f53dbc25013d534a28	common_voice_fr_41155447.mp3	506eccdacf3f95785eb834078fbba9f21528b8dfc3443bdf1018d49edf65a67d	Les premiers jeux d'aventure étaient proposés sous forme textuelle.		2	0	twenties	male_masculine	Français de France		fr	
2ca636c915df1f93af996708934a5ea7eb437dfded2301d66d6d1089b66fbb8779667bce42e9eb39bb4d2dfcb55f826da13504bb7b5021d5fc44496a6fa99e57	common_voice_fr_40884068.mp3	5024ba6c9b8b5e5ef6ab558b8a8cad350e2d349c59cfb515a2525981e6e7c8c3	L'église de la Sainte Trinité, est le dernier grand bâtiment construit dans le sanctuaire.		2	1					fr	
2f910f0a334cca42fa8990836000a82591fd4009a77dd9e37bc6dc9b5d02c3c3960c84ebb53e761d6e8935316b7eefc49cbe7708d2b677e53478a4593c45207d	common_voice_fr_40874512.mp3	10690cde59ba239e868484010224033a8b322868f4c55a72ed5ece45d404518d	Nana jouait la modestie.		2	0					fr	
511264734314cf575a3a723d05d122097c24a8d02946f1110487d619df8557a9191fd2770a52f267f9c5bad473ddc1de2c182516e89fb6b0a7cb3e43340f9e6e	common_voice_fr_41020281.mp3	5040eb8588942f2ceb70118bdd6e0f15d16cca9e47dc692451f4deedc74c88dc	Plusieurs membres sont tués et leurs découvertes sont détruites.		2	0					fr	
717119c5871d1bb81cea5e8888a94c3a540c1ba5f500320130ab1224bb3cedadb46af1597a8927b09ef157ba90b5eeac0d0ee3de04f584591f47120074996d6d	common_voice_fr_41034068.mp3	5054ad65be62040b0c46fc617b7dc113186f7b5f4aad14839fe9fd8afbd339f1	Mais le projet prit du retard par manque de financement.		2	0	fourties	male_masculine	Français de France		fr	
abe6fba9b8c99e82cc2a54e294b2a33a8c588f4dc353ab45c753de00d349ad4284c99b746e231a9bd940b34a92b6bc64b63fa64bda5c7749e84db2d3562cd7f3	common_voice_fr_40954170.mp3	503788fd8f4ea41c3406f7489dd1ee5fc6fe361b1c2baf7cb7c6369da0e988dc	Ce démon a les yeux bleus, signe d'un don surnaturel de visionnaire.		2	0	fourties	male_masculine	Français de France		fr	
ac0df944b5d998a9a2880af4e7e6039947422a49bb5b77f49de92ea9eb67bad1be03f8812e469fe889dd4c90c2b2d31b9ae1f9eee69eaaf014e7a0da89376010	common_voice_fr_40926507.mp3	5026b3e590d0a4300a42c8eb8681332743e73e13e1a0a0398eb12d742a7ace89	C’est ainsi qu’on appelle ici les accès de fièvre.		2	0					fr	
c27583e2df8c590e2c2aae5c44ad128cb96792df6492c58d915b7c260caf31d651ad4902a94def2456732f159134554651c937e7c7f12dc5a712839334c2f46a	common_voice_fr_41034023.mp3	5045cb074d96138b7215fc5249a1ff2f0622172eb8298c586dd31770b314c5a0	La rue de Nemours est une voie publique située dans le de Paris.		2	0					fr	
c456f9eca1a572067e64e00dd15a1934e5d31930d939888474a87523dedac4823ea60f53a19a80645eb8f1b6abe483f5ba433123feb34afc7ede75e04da08d61	common_voice_fr_40887930.mp3	50295621e7117cbb3e166414158bbc3087f85dbd3f6e763650d2288eaa61cd26	À la fin du roman, le héros détruit l'armée d'Erebus.		2	0			Français du Maroc		fr	
e2c25ecb866c215891dc6e0c99af5fe12e5f2c700af8772b6f053c2b4e901683a76f8e1dbb211cebb4d921826a68f14d14bcb2ce896ecd97ea53c3822adfc121	common_voice_fr_40923115.mp3	502b9669ef5cd4238b7c112bd710ce64e6e40a1611767b24a15759eeff703f48	C'est une petite fougère herbacée dressée.		2	0					fr	
